user,login_count,pcs_used,avg_login_hour,anomaly,anomaly_score,risk_score,risk_level
KDC1487,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KDC2976,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KDF0876,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KDH1284,356,1,7.556179775280899,1,0.23718576904294997,76.28142309570501,MEDIUM
KDM2836,356,1,6.544943820224719,1,0.15033226370235053,84.96677362976494,HIGH
KDM3923,627,1,8.969696969696969,1,0.15093997995325753,84.90600200467424,HIGH
KDN0264,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KDN1740,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KDR3234,428,1,7.490654205607477,1,0.17617967314817773,82.38203268518222,HIGH
KDT1190,356,1,8.109550561797754,1,0.2188872095048358,78.11127904951643,MEDIUM
KDT3290,650,13,10.015384615384615,1,0.11988781705986923,88.01121829401308,HIGH
KDT3773,535,108,9.029906542056075,1,0.02235210539208654,97.76478946079135,HIGH
KDW2929,738,69,9.75609756097561,1,0.11026437087700103,88.9735629122999,HIGH
KEC0785,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KEC2465,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
KED1219,66,1,8.0,1,0.05902523131020965,94.09747686897903,HIGH
KEF0629,505,25,9.58019801980198,1,0.09267949115863722,90.73205088413627,HIGH
KEF1057,1736,899,11.002304147465438,-1,-0.17660789326565451,117.66078932656545,HIGH
KEH0665,356,1,7.570224719101123,1,0.2358143589539663,76.41856410460338,MEDIUM
KEM0113,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KEM1208,140,1,7.45,1,0.0923637498828771,90.76362501171229,HIGH
KEM2934,356,1,8.544943820224718,1,0.18594013739558402,81.4059862604416,HIGH
KEO0131,762,72,9.872703412073491,1,0.10343853001431863,89.65614699856815,HIGH
KEW1179,356,1,7.205056179775281,1,0.22246108099458334,77.75389190054167,MEDIUM
KEW2795,356,1,7.056179775280899,1,0.22983074585724822,77.01692541427518,MEDIUM
KFB2257,45,1,7.0,1,0.009960700133617606,99.00392998663824,HIGH
KFG2735,643,1,9.132192846034217,1,0.16004350870569006,83.99564912943099,HIGH
KGB0500,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KGD2603,356,1,7.564606741573034,1,0.2360444687917687,76.39555312082314,MEDIUM
KGD3278,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KGF2552,701,24,9.894436519258203,1,0.11275323911408486,88.72467608859151,HIGH
KGN0619,628,1,9.546178343949045,1,0.16823129747758975,83.17687025224103,HIGH
KGR2815,356,1,7.036516853932584,1,0.23062968849348559,76.93703115065145,MEDIUM
KGS3466,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KHC2129,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KHC3350,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KHP1043,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KHW2052,356,1,7.547752808988764,1,0.23873000494167523,76.12699950583249,MEDIUM
KIC1000,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KIC2314,648,18,9.003086419753087,1,0.11622019017956414,88.3779809820436,HIGH
KIG1594,472,38,8.383474576271187,1,0.07300613398995581,92.69938660100442,HIGH
KJB0354,758,65,11.005277044854882,1,0.018822527674955958,98.1177472325044,HIGH
KJB3654,756,113,9.563492063492063,1,0.07863040202476668,92.13695979752333,HIGH
KJC1419,474,101,9.029535864978904,1,0.030853209052962405,96.91467909470376,HIGH
KJC3748,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
KJD3392,729,83,10.832647462277093,1,0.049308487937571144,95.06915120624288,HIGH
KJH0588,634,1,9.93217665615142,1,0.15494984716011084,84.50501528398891,HIGH
KJP1326,176,1,7.534090909090909,1,0.11455022788818647,88.54497721118135,HIGH
KJR1377,719,84,9.29346314325452,1,0.09276471804013992,90.72352819598602,HIGH
KJR3538,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KJS0119,742,99,9.975741239892184,1,0.09189088204059381,90.81091179594061,HIGH
KJS1940,963,87,9.454828660436135,1,0.02053653215533202,97.9463467844668,HIGH
KKB1088,382,1,8.0,1,0.21220784591564162,78.77921540843585,MEDIUM
KKB2094,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KKC2119,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KKD1980,427,69,9.61592505854801,1,0.05446960474692997,94.553039525307,HIGH
KKH2324,718,66,9.236768802228411,1,0.09679046084865395,90.32095391513461,HIGH
KKL1310,356,1,7.525280898876405,1,0.23920792703217492,76.0792072967825,MEDIUM
KKM0309,355,1,8.0,1,0.23044746192669618,76.95525380733038,MEDIUM
KKM0624,366,11,7.131147540983607,1,0.11174539746709006,88.82546025329098,HIGH
KKP2284,356,1,7.52808988764045,1,0.23958933651713227,76.04106634828678,MEDIUM
KKS3790,356,1,8.098314606741573,1,0.219915184743656,78.0084815256344,MEDIUM
KLC3364,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
KLD2255,226,1,7.0,1,0.10859924507084612,89.14007549291539,HIGH
KLG0439,356,1,7.081460674157303,1,0.22586774115718555,77.41322588428145,MEDIUM
KLH0276,625,1,9.0816,1,0.16100931972762195,83.89906802723782,HIGH
KLL3118,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KLM0714,356,1,6.553370786516854,1,0.148446031484479,85.1553968515521,HIGH
KLM1357,439,62,8.38496583143508,1,0.05495179189773225,94.50482081022678,HIGH
KLM2448,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KLP0249,757,112,10.956406869220608,1,0.0015273868537265534,99.84726131462735,HIGH
KLP3864,430,1,8.241860465116279,1,0.16593817392615706,83.4061826073843,HIGH
KLZ0507,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KMB1379,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KMB1761,1446,945,10.75795297372061,-1,-0.13702419163118917,113.70241916311892,HIGH
KMB3003,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
KMB3781,663,20,10.098039215686274,1,0.11947331377302434,88.05266862269757,HIGH
KMC2028,355,1,8.0,1,0.23044746192669618,76.95525380733038,MEDIUM
KMD3062,290,1,7.0,1,0.1343276223208026,86.56723776791975,HIGH
KMR0373,421,62,8.152019002375297,1,0.04700210437059549,95.29978956294045,HIGH
KMR0682,472,1,7.0,1,0.1529590119518633,84.70409880481367,HIGH
KMR2232,632,1,9.498417721518988,1,0.1665276111510965,83.34723888489034,HIGH
KMS0568,74,1,7.472972972972973,1,0.0548974148767688,94.51025851232312,HIGH
KMS0954,355,1,8.047887323943662,1,0.22259188854448447,77.74081114555156,MEDIUM
KMS1530,627,1,9.078149920255184,1,0.16496971634703722,83.50302836529629,HIGH
KMW0259,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KMW1008,438,37,8.244292237442922,1,0.07709470473033364,92.29052952696664,HIGH
KNA1279,354,1,7.536723163841808,1,0.2308658825747822,76.91341174252177,MEDIUM
KNB0560,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
KNC3843,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KND0529,637,1,9.907378335949764,1,0.15361673444864565,84.63832655513544,HIGH
KNH0316,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KNH1985,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
KNK1428,385,29,8.36883116883117,1,0.08684691006564865,91.31530899343514,HIGH
KNL0918,356,1,7.547752808988764,1,0.23873000494167523,76.12699950583249,MEDIUM
KNM0423,221,1,7.0,1,0.10425717387295869,89.57428261270412,HIGH
KNM1154,914,56,10.472647702407002,1,0.0009515815702656472,99.90484184297344,HIGH
KNM1318,356,1,7.542134831460674,1,0.23873000494167523,76.12699950583249,MEDIUM
KNM1674,356,1,7.01123595505618,1,0.2320067235655469,76.79932764344531,MEDIUM
KNR3837,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
KNS0539,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KNS2828,356,1,6.547752808988764,1,0.15023806375387094,84.9761936246129,HIGH
KNS3380,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
KNW1321,627,1,9.52153110047847,1,0.1668815104727988,83.31184895272013,HIGH
KOB2624,356,1,7.50561797752809,1,0.23730878241838854,76.26912175816113,MEDIUM
KOE0908,729,89,9.78326474622771,1,0.09205323958934863,90.79467604106513,HIGH
KOE1033,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KOM1306,356,1,7.53932584269663,1,0.2384320207622726,76.15679792377274,MEDIUM
KOP3802,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KOR1163,862,108,10.627610208816703,1,2.2824252858710814e-05,99.99771757471413,HIGH
KOW3756,362,7,7.629834254143646,1,0.15307898035394701,84.6921019646053,HIGH
KPB1123,961,126,10.131113423517167,-1,-0.032161482558841104,103.21614825588412,HIGH
KPN3783,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KPO3619,356,1,7.075842696629214,1,0.22610457846435705,77.38954215356429,MEDIUM
KPP2253,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KPS0895,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KPS3882,863,1,9.141367323290844,1,0.05869005511212755,94.13099448878725,HIGH
KQD0274,725,87,9.539310344827586,1,0.1062612063696417,89.37387936303583,HIGH
KQW0164,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
KRB3120,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
KRC2935,338,55,10.96449704142012,-1,-0.0393095688355225,103.93095688355226,HIGH
KRD2100,671,36,10.163934426229508,1,0.10041698167042246,89.95830183295776,HIGH
KRH0589,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KRH1028,407,34,8.906633906633907,1,0.0786526304444054,92.13473695555946,HIGH
KRL0467,1402,919,10.744650499286733,-1,-0.13191897223283644,113.19189722328365,HIGH
KRM3125,627,1,8.076555023923445,1,0.10787386951528977,89.21261304847103,HIGH
KRN2211,356,1,6.558988764044944,1,0.1475772503569201,85.24227496430798,HIGH
KSB1599,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KSD1646,630,1,8.155555555555555,1,0.10699731296010584,89.30026870398942,HIGH
KSF0134,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
KSH0672,356,1,7.519662921348314,1,0.23887607582343323,76.11239241765668,MEDIUM
KSJ0840,356,1,8.514044943820224,1,0.19087126771272506,80.91287322872749,HIGH
KSM1518,356,1,7.188202247191011,1,0.22218824729864423,77.78117527013558,MEDIUM
KSM1772,1427,941,11.02873160476524,-1,-0.14673867329663015,114.67386732966301,HIGH
KSN3347,243,1,7.0,1,0.11740666604288202,88.25933339571179,HIGH
KSO2224,821,1,9.533495736906213,1,0.07581025498580996,92.418974501419,HIGH
KSP1288,389,31,7.83547557840617,1,0.07968092796312509,92.0319072036875,HIGH
KSS2068,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KST0924,356,1,7.556179775280899,1,0.23718576904294997,76.28142309570501,MEDIUM
KSV2881,356,1,8.095505617977528,1,0.219915184743656,78.0084815256344,MEDIUM
KSW0206,356,1,7.01123595505618,1,0.2320067235655469,76.79932764344531,MEDIUM
KSW3237,635,1,9.01259842519685,1,0.15480986073969188,84.51901392603081,HIGH
KTC0474,767,108,11.282920469361148,-1,-0.011798579183727731,101.17985791837279,HIGH
KTD2249,650,22,9.524615384615384,1,0.13259857310820983,86.74014268917902,HIGH
KTL2843,356,1,6.519662921348314,1,0.1470776978588335,85.29223021411664,HIGH
KTL3785,356,1,8.070224719101123,1,0.2257599062560946,77.42400937439054,MEDIUM
KTR3308,356,1,7.556179775280899,1,0.23718576904294997,76.28142309570501,MEDIUM
KTS3908,259,1,7.0,1,0.1258982212083372,87.41017787916627,HIGH
KTW1719,356,1,8.03370786516854,1,0.22827188142183608,77.1728118578164,MEDIUM
KTW3547,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KUS2137,631,1,9.02377179080824,1,0.15492183877959192,84.50781612204081,HIGH
KVA2944,356,1,8.53370786516854,1,0.1865223038313879,81.34776961686121,HIGH
KVB3830,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KVD2453,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KVW0814,356,1,7.081460674157303,1,0.22586774115718555,77.41322588428145,MEDIUM
KWB1967,356,1,8.129213483146067,1,0.21835895727421023,78.16410427257898,MEDIUM
KWC3812,678,1,10.017699115044248,1,0.14029551717287142,85.97044828271285,HIGH
KWD2589,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KWD3977,356,1,7.224719101123595,1,0.22280810387556815,77.71918961244319,MEDIUM
KWR1544,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KZG3565,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
KZK2058,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
KZM2602,447,91,8.599552572706935,1,0.02595402239541844,97.40459776045816,HIGH
LAB1297,356,1,7.556179775280899,1,0.23718576904294997,76.28142309570501,MEDIUM
LAC0994,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LAE1350,356,1,7.525280898876405,1,0.23920792703217492,76.0792072967825,MEDIUM
LAF1796,356,1,7.02808988764045,1,0.23114948928027074,76.88505107197292,MEDIUM
LAF2213,1058,88,9.169187145557656,-1,-0.027410117335286643,102.74101173352865,HIGH
LAH0524,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LAH3026,617,17,9.59157212317666,1,0.12436277509531035,87.56372249046896,HIGH
LAL1956,356,1,6.0,1,0.07720912728755003,92.279087271245,HIGH
LAN1329,300,1,9.53,1,0.07274877492890897,92.7251225071091,HIGH
LAN2608,483,108,8.749482401656314,1,0.006924915637477103,99.30750843625229,HIGH
LAO2771,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LAR0625,761,95,9.788436268068333,1,0.09035704312088244,90.96429568791176,HIGH
LAS3757,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
LAV1050,1019,723,10.81550539744848,-1,-0.12954560443997898,112.95456044399789,HIGH
LAW1407,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LBB0453,466,30,8.3862660944206,1,0.07974311203083151,92.02568879691685,HIGH
LBC0194,356,1,7.008426966292135,1,0.23310934725052962,76.68906527494703,MEDIUM
LBF1992,356,1,7.025280898876405,1,0.2316286782932575,76.83713217067425,MEDIUM
LBG0407,391,27,8.506393861892583,1,0.08753034942539262,91.24696505746074,HIGH
LBG1670,631,1,8.185419968304279,1,0.10686981271143847,89.31301872885615,HIGH
LBG3911,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LBJ1723,643,1,10.094867807153966,1,0.14445963678132612,85.55403632186739,HIGH
LBM0614,222,1,7.531531531531532,1,0.1357942406895815,86.42057593104184,HIGH
LBM2142,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LBM3284,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LBR1387,356,1,7.01123595505618,1,0.2320067235655469,76.79932764344531,MEDIUM
LBW3159,708,63,9.774011299435028,1,0.10248727540574143,89.75127245942586,HIGH
LCB2041,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LCC1108,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LCC1963,950,54,10.369473684210526,-1,-0.001598441351386981,100.1598441351387,HIGH
LCC2503,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LCF1216,380,25,7.781578947368421,1,0.0880681919917426,91.19318080082574,HIGH
LCG0784,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LCH1789,356,1,7.157303370786517,1,0.21882058262517418,78.11794173748258,MEDIUM
LCH2740,356,1,7.098314606741573,1,0.22801917965091922,77.19808203490808,MEDIUM
LCK1403,634,1,9.034700315457414,1,0.15935307892000694,84.0646921079993,HIGH
LCM1480,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LCP0344,728,1,9.961538461538462,1,0.11737437626425457,88.26256237357455,HIGH
LCP0572,356,1,7.550561797752809,1,0.23811081413126334,76.18891858687367,MEDIUM
LCR1537,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LCS3042,1711,944,10.587960257159557,-1,-0.16355799334544674,116.35579933454467,HIGH
LCT2783,69,1,7.536231884057971,1,0.05613348134663687,94.38665186533632,HIGH
LCW0047,1708,931,11.357728337236534,-1,-0.1858300203422506,118.58300203422507,HIGH
LCW3879,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LDB3087,625,1,8.5056,1,0.11728684481402019,88.27131551859799,HIGH
LDB3304,824,1,9.512135922330096,1,0.07306455807914702,92.6935441920853,HIGH
LDH0574,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
LDN2514,787,108,9.879288437102922,1,0.08206702523876347,91.79329747612366,HIGH
LDW0620,651,21,9.606758832565284,1,0.12980760530232993,87.019239469767,HIGH
LDW1472,76,1,7.0,1,0.03137442284280789,96.8625577157192,HIGH
LEB1764,1722,962,11.212543554006968,-1,-0.18642218327366655,118.64221832736665,HIGH
LEC3857,751,104,9.942743009320903,1,0.09669175016242865,90.33082498375713,HIGH
LED0656,355,1,7.543661971830986,1,0.2337601367867203,76.62398632132796,MEDIUM
LEM1913,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
LEP2922,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
LER3942,356,1,7.550561797752809,1,0.23811081413126334,76.18891858687367,MEDIUM
LFB1624,647,1,9.666151468315302,1,0.15154295637068882,84.84570436293112,HIGH
LFC2015,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LFF1887,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LFR0075,637,1,9.26530612244898,1,0.16425467537769484,83.57453246223052,HIGH
LFS0392,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LGF1503,356,1,7.064606741573034,1,0.2280862489256823,77.19137510743177,MEDIUM
LGJ2710,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LGL0649,356,1,7.536516853932584,1,0.23888854504854146,76.11114549514586,MEDIUM
LGL2772,737,108,9.067842605156038,1,0.05774422464086548,94.22557753591346,HIGH
LGM1260,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LGM2170,356,1,7.525280898876405,1,0.23920792703217492,76.0792072967825,MEDIUM
LGR1036,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LGR3119,668,39,9.255988023952096,1,0.1025971931690392,89.74028068309607,HIGH
LGS1812,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LGS1976,405,49,9.004938271604939,1,0.06510993605918047,93.48900639408195,HIGH
LGS3477,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LHB3089,627,1,8.507177033492823,1,0.12025682237510543,87.97431776248945,HIGH
LHG3145,356,1,7.52808988764045,1,0.23958933651713227,76.04106634828678,MEDIUM
LHH2148,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LIC0203,690,51,9.166666666666666,1,0.08977216934266774,91.02278306573322,HIGH
LIC3646,356,1,7.036516853932584,1,0.23062968849348559,76.93703115065145,MEDIUM
LIG2813,398,42,7.565326633165829,1,0.04965007798991283,95.03499220100872,HIGH
LIM1718,904,125,8.571902654867257,-1,-0.07310239221868553,107.31023922186856,HIGH
LIW0379,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
LJC0191,797,81,9.42659974905897,1,0.09237416235860141,90.76258376413986,HIGH
LJC3980,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LJE2413,776,1,8.916237113402062,1,0.07553575729817175,92.44642427018283,HIGH
LJH0866,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LJH2619,725,83,11.369655172413792,1,0.001633903892694022,99.83660961073059,HIGH
LJM3339,144,1,7.0,1,0.06356318185117216,93.64368181488278,HIGH
LJR0253,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
LKB2322,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LKC1944,655,27,9.083969465648854,1,0.1112876178162393,88.87123821837606,HIGH
LKF0335,30,1,8.0,1,0.04535691692633981,95.46430830736603,HIGH
LKG0937,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LKH2512,642,1,8.945482866043614,1,0.1477835890917255,85.22164109082745,HIGH
LKS1010,356,1,7.227528089887641,1,0.22280810387556815,77.71918961244319,MEDIUM
LKS1416,755,111,9.418543046357616,1,0.07806289300977104,92.19371069902289,HIGH
LLB3769,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
LLG1238,356,1,7.53932584269663,1,0.2384320207622726,76.15679792377274,MEDIUM
LLG2714,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LLG2958,356,1,8.51123595505618,1,0.1911857803333834,80.88142196666166,HIGH
LLH3157,751,101,9.860186418109189,1,0.09085359308378421,90.91464069162159,HIGH
LLJ1243,356,1,7.53932584269663,1,0.2384320207622726,76.15679792377274,MEDIUM
LLJ3179,191,1,8.0,1,0.1268175873336968,87.31824126663032,HIGH
LLS0222,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LLT0291,506,1,7.458498023715415,1,0.13655286583395276,86.34471341660472,HIGH
LMA3676,356,1,7.508426966292135,1,0.23730878241838854,76.26912175816113,MEDIUM
LMB1077,746,97,10.54289544235925,1,0.06152532677745881,93.84746732225412,HIGH
LMB3241,356,1,7.025280898876405,1,0.2316286782932575,76.83713217067425,MEDIUM
LMD2804,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LMF0670,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
LMG1061,1686,909,10.823250296559904,-1,-0.16548786607128285,116.54878660712828,HIGH
LMH1987,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
LMH2801,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LMH3831,633,1,9.510268562401263,1,0.1665276111510965,83.34723888489034,HIGH
LMJ1783,356,1,7.047752808988764,1,0.22983074585724822,77.01692541427518,MEDIUM
LMJ3535,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LMM3366,659,18,9.63277693474962,1,0.12885260455688802,87.11473954431119,HIGH
LMS2868,632,1,9.542721518987342,1,0.16789802556052152,83.21019744394785,HIGH
LMW2320,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LMZ1501,356,1,7.067415730337078,1,0.22785075284330197,77.2149247156698,MEDIUM
LNA2543,356,1,7.522471910112359,1,0.23887607582343323,76.11239241765668,MEDIUM
LNB2991,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LND2704,634,1,10.082018927444794,1,0.15087127076259238,84.91287292374076,HIGH
LNK3345,660,25,9.23030303030303,1,0.1203056745424968,87.96943254575031,HIGH
LNM1879,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
LNP3092,628,1,8.530254777070065,1,0.12056509041739316,87.94349095826068,HIGH
LNR0556,232,1,7.0,1,0.1138845764148868,88.61154235851131,HIGH
LNV0271,158,1,8.537974683544304,1,0.07718452678626342,92.28154732137367,HIGH
LOC0416,356,1,8.047752808988765,1,0.22644709818383624,77.35529018161638,MEDIUM
LOC1446,356,1,8.50561797752809,1,0.1911857803333834,80.88142196666166,HIGH
LOF3279,354,1,9.889830508474576,1,0.09562825495382365,90.43717450461763,HIGH
LOP1055,1464,937,11.087431693989071,-1,-0.15949180072565716,115.94918007256571,HIGH
LOP1708,379,23,7.279683377308707,1,0.06235374404929872,93.76462559507013,HIGH
LOR1044,204,130,11.730392156862743,-1,-0.117088639673958,111.70886396739581,HIGH
LPC2011,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LPE0270,356,1,8.570224719101123,1,0.18522511410753006,81.47748858924699,HIGH
LPH3918,652,20,9.082822085889571,1,0.121268769763065,87.8731230236935,HIGH
LPW0767,356,1,7.51123595505618,1,0.23730878241838854,76.26912175816113,MEDIUM
LQC3780,356,1,8.00561797752809,1,0.23422143147121466,76.57785685287854,MEDIUM
LQJ3060,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LQW0555,356,1,8.00561797752809,1,0.23422143147121466,76.57785685287854,MEDIUM
LQW1314,795,25,9.679245283018869,1,0.07861706010316638,92.13829398968336,HIGH
LRB0372,356,1,7.536516853932584,1,0.23888854504854146,76.11114549514586,MEDIUM
LRC3160,356,1,7.52808988764045,1,0.23958933651713227,76.04106634828678,MEDIUM
LRF0101,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LRF1572,128,2,7.5,1,0.07097759059445485,92.90224094055452,HIGH
LRG3408,356,1,8.536516853932584,1,0.18594013739558402,81.4059862604416,HIGH
LRK2426,1408,909,10.702414772727272,-1,-0.13048345650920512,113.0483456509205,HIGH
LRL1316,627,1,9.515151515151516,1,0.1668815104727988,83.31184895272013,HIGH
LRM1362,746,97,9.764075067024129,1,0.0943173214129458,90.56826785870543,HIGH
LRM1922,649,13,9.215716486902927,1,0.11273756417723385,88.72624358227661,HIGH
LRP2591,356,1,8.070224719101123,1,0.2257599062560946,77.42400937439054,MEDIUM
LRS1165,356,1,7.129213483146067,1,0.22018274632987883,77.98172536701212,MEDIUM
LRS1168,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LRS2996,697,47,9.7532281205165,1,0.10297976055331576,89.70202394466841,HIGH
LRT0447,356,1,7.033707865168539,1,0.23034925421861663,76.96507457813834,MEDIUM
LRU3765,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
LRV1120,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
LRW1502,356,1,7.033707865168539,1,0.23034925421861663,76.96507457813834,MEDIUM
LSC3979,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LSL0001,729,92,10.473251028806583,1,0.06230808425805756,93.76919157419424,HIGH
LSL0337,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LSM0408,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
LSM2234,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
LSN1672,932,37,8.310085836909872,-1,-0.012276770898610456,101.22767708986105,HIGH
LTF3385,631,1,10.556259904912835,1,0.10639269783435717,89.36073021656428,HIGH
LTH1795,376,21,7.199468085106383,1,0.060767925510491816,93.92320744895082,HIGH
LTO2217,356,1,6.544943820224719,1,0.15033226370235053,84.96677362976494,HIGH
LTR1729,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
LTW1378,748,62,9.342245989304812,1,0.0976321937871199,90.23678062128802,HIGH
LTW1441,392,1,8.0,1,0.2013622151394296,79.86377848605703,MEDIUM
LUG2205,761,101,9.114323258869907,1,0.061395530755366634,93.86044692446333,HIGH
LUK1182,375,20,7.221333333333333,1,0.06730916890744232,93.26908310925577,HIGH
