user,login_count,pcs_used,avg_login_hour,anomaly
GPB2691,642,1,8.577881619937695,1
GPD3917,444,81,7.88963963963964,1
GPL1911,356,1,9.0,1
GRA0329,356,1,8.0,1
GRG3005,356,1,7.0,1
GRL2886,356,1,8.0,1
GRL3110,356,1,7.0,1
GRM1511,239,1,7.0,1
GRM3793,356,1,8.0,1
GRP0277,876,119,9.97945205479452,1
GRP1402,356,1,7.0,1
GRY1398,455,40,7.351648351648351,1
GSA2720,356,1,7.0,1
GSA3815,356,1,8.0,1
GSB0666,356,1,7.51123595505618,1
GSC0192,356,1,7.0,1
GSC0530,785,85,10.157961783439491,1
GSH1593,356,1,7.0,1
GSM0930,455,93,7.89010989010989,1
GSS0841,356,1,8.530898876404494,1
GST1100,356,1,7.0,1
GTC0747,408,49,7.531862745098039,1
GTG1348,356,1,7.542134831460674,1
GTH3729,356,1,6.556179775280899,1
GTL3389,365,10,8.602739726027398,1
GUC0473,356,1,9.0,1
GUC3945,710,1,9.547887323943662,1
GVC0049,320,237,11.5875,-1
GVC1358,664,28,9.61144578313253,1
GWC0137,356,1,9.0,1
GWM1366,356,1,7.0,1
GWM3260,836,111,10.39952153110048,1
GWW3788,356,1,8.0,1
GYH3476,656,23,8.929878048780488,1
GYM1926,356,1,7.050561797752809,1
GYO2169,356,1,7.53932584269663,1
GYS2461,356,1,9.0,1
GZM3990,635,1,9.925984251968504,1
HAC1300,356,1,7.550561797752809,1
HAF0394,748,69,9.287433155080214,1
HAF1891,82,1,9.024390243902438,1
HAG3196,872,73,9.30848623853211,1
HAG3665,356,1,7.575842696629214,1
HAH3895,356,1,8.0,1
HAL1200,356,1,8.0,1
HAM2252,356,1,7.51685393258427,1
HAP3000,356,1,7.219101123595506,1
HAP3738,663,1,8.686274509803921,1
HAR1101,356,1,7.0,1
HAR3571,379,1,8.902374670184697,1
HAR3632,631,1,9.036450079239303,1
HBB1759,1829,1056,11.01366867140514,-1
HBC0081,470,75,10.406382978723403,1
HBC0999,823,93,10.065613608748482,1
HBC1540,356,1,8.0,1
HBC3497,356,1,8.0,1
HBD1371,637,1,9.205651491365778,1
HBH2368,645,1,10.044961240310078,1
HBM0676,479,105,8.67223382045929,1
HBM2126,356,1,7.0,1
HBS0255,356,1,7.550561797752809,1
HBS2551,642,1,9.562305295950155,1
HCB1383,779,93,9.53658536585366,1
HCB1643,644,1,9.548136645962732,1
HCF2857,237,13,9.556962025316457,1
HCH3338,356,1,7.0,1
HCH3685,641,1,10.170046801872076,1
HCM2945,356,1,8.55056179775281,1
HCO3108,356,1,7.050561797752809,1
HCR1322,633,1,9.540284360189574,1
HCR3675,356,1,7.553370786516854,1
HCS2231,814,57,9.702702702702704,1
HCS2401,635,1,10.100787401574804,1
HDB1666,1005,1,8.423880597014925,-1
HDC0789,356,1,8.0,1
HDC2132,356,1,7.0,1
HDG2848,625,1,9.5056,1
HDH3751,356,1,7.5,1
HDK0634,762,109,11.360892388451443,-1
HDL2297,356,1,7.53932584269663,1
HDN1139,788,106,9.892131979695431,1
HDN2609,756,84,9.956349206349206,1
HDP1890,819,49,9.396825396825395,1
HDT0242,342,1,8.529239766081872,1
HEB3754,641,1,9.510140405616225,1
HES2103,408,13,8.161764705882353,1
HET0359,749,101,10.4913217623498,1
HEW2164,356,1,7.51685393258427,1
HFF2540,356,1,7.564606741573034,1
HGD1664,416,1,6.375,1
HGH0727,435,1,8.0,1
HGJ2592,765,68,10.41045751633987,1
HGR0198,356,1,7.0,1
HHD2393,726,80,9.161157024793388,1
HHF1995,795,19,9.316981132075473,1
HHG1038,356,1,8.0,1
HHK0652,356,1,7.550561797752809,1
HHL2311,636,1,9.569182389937106,1
HHM0869,782,71,10.0383631713555,1
HHS3357,356,1,7.567415730337078,1
HHW2471,356,1,9.0,1
HIA2415,676,45,9.053254437869825,1
HID1899,871,84,9.507462686567164,1
HIF0482,226,1,7.0,1
HIP0148,653,20,9.516079632465544,1
HIS1706,357,1,8.030812324929972,1
HJA0779,658,20,9.5790273556231,1
HJB0220,356,1,6.564606741573034,1
HJB0286,356,1,7.073033707865169,1
HJD3439,686,41,10.084548104956268,1
HJG2157,750,105,9.756,1
HJG3868,356,1,7.0,1
HJH2588,356,1,8.148876404494382,1
HJH2977,356,1,8.0,1
HJR1160,356,1,8.039325842696629,1
HJR2127,356,1,7.0,1
HJR3540,356,1,7.0,1
HJV1586,356,1,7.0,1
HJW2646,632,1,9.511075949367088,1
HKA0686,356,1,7.0,1
HKD1826,356,1,7.519662921348314,1
HKH0204,780,108,9.307692307692308,1
HKK2716,662,22,8.963746223564955,1
HKM3016,634,1,10.012618296529968,1
HKR2901,356,1,8.0,1
HKT1778,633,1,9.148499210110584,1
HKW2615,649,1,11.044684129429893,1
HLC0943,739,80,9.27063599458728,1
HLC1172,449,87,8.135857461024498,1
HLD1109,356,1,7.52808988764045,1
HLD1270,356,1,7.530898876404494,1
HLM1007,356,1,7.502808988764045,1
HLM1564,356,1,7.508426966292135,1
HLO2756,554,43,7.7671480144404335,1
HLS2098,632,1,10.04746835443038,1
HLS2733,356,1,6.522471910112359,1
HLZ2414,75,13,9.24,-1
HMA1258,356,1,7.0,1
HMB0805,919,9,10.664853101196954,-1
HMC0592,356,1,7.553370786516854,1
HMG0642,356,1,9.0,1
HMM2628,523,16,7.650095602294455,1
HMM2768,647,19,8.956723338485316,1
HMM2841,356,1,6.530898876404494,1
HMP3391,356,1,8.567415730337078,1
HMR0098,575,1,8.584347826086956,1
HMS2212,356,1,6.525280898876405,1
HMS3795,356,1,8.0,1
HMT1024,356,1,7.0,1
HMV2340,356,1,7.0,1
HMY0235,1013,46,9.352418558736426,-1
HNB2571,394,15,8.360406091370558,1
HNB3661,760,109,10.12236842105263,1
HNC0074,681,40,9.27165932452276,1
HNG1909,355,1,9.0,1
HNM3405,797,90,10.537013801756586,1
HNV3655,356,1,7.0,1
HOE0301,356,1,8.508426966292134,1
HOJ2172,356,1,7.550561797752809,1
HPR2023,89,1,7.0,1
HQB0118,356,1,7.52808988764045,1
HQB3494,470,97,9.240425531914894,1
HQF1912,405,1,9.17283950617284,1
HRF2044,356,1,7.544943820224719,1
HRK2972,356,1,8.0,1
HRL2565,355,1,8.0,1
HSA2065,787,83,10.235069885641677,1
HSF1454,356,1,8.539325842696629,1
HSH0292,356,1,7.0,1
HSH3606,898,120,10.223830734966592,1
HSK0639,720,23,11.077777777777778,1
HSP1675,637,1,9.050235478806908,1
HSS3959,356,1,7.01685393258427,1
HTC1750,422,1,7.518957345971564,1
HTR1551,410,17,8.451219512195122,1
HUC1396,639,1,9.123630672926447,1
HUM0431,356,1,7.0,1
HUM2481,356,1,9.0,1
HVR0633,651,25,11.087557603686635,1
HVS1143,356,1,7.53932584269663,1
HWC3907,206,1,8.0,1
HWP0364,642,1,9.143302180685358,1
HWS2915,180,1,7.538888888888889,1
HWV1621,320,1,7.540625,1
HYF1048,1407,923,11.029140014214642,-1
HYK3300,635,1,9.90708661417323,1
HYP1591,356,1,7.022471910112359,1
HYV1658,356,1,6.0,1
HZA3839,356,1,8.0,1
HZD0429,356,1,8.0,1
HZH0297,662,29,10.65105740181269,1
HZM3056,356,1,7.033707865168539,1
IAA3012,356,1,7.196629213483146,1
IAB3386,356,1,8.52808988764045,1
IAC3581,637,1,9.153846153846152,1
IAG2742,356,1,7.0,1
IAM3078,705,1,9.858156028368796,1
IAR1895,356,1,7.0,1
IAR3996,356,1,8.0,1
IAS0857,434,1,8.82258064516129,1
IBC0377,636,1,9.528301886792454,1
IBM1700,356,1,7.0,1
IBM1752,356,1,7.52808988764045,1
IBP1616,1117,121,9.989256938227395,-1
IBP2990,356,1,8.0,1
IBV1578,128,1,9.53125,1
IBW1779,373,1,7.107238605898123,1
ICB3167,191,1,8.0,1
ICF2294,356,1,7.544943820224719,1
ICH1478,356,1,7.0,1
ICH2378,439,12,9.268792710706151,1
ICL0565,356,1,7.530898876404494,1
ICP3710,356,1,8.0,1
IDB1059,1453,958,10.768754301445286,-1
IDC2568,356,1,8.0,1
IDF0189,859,111,9.91501746216531,1
IDH2939,356,1,8.547752808988765,1
IDL2014,356,1,7.0,1
IDW1211,356,1,7.542134831460674,1
IEG2687,809,111,9.19406674907293,1
IEG3509,356,1,7.536516853932584,1
IFC0958,100,22,8.69,-1
IFS0793,356,1,8.0,1
IGB1902,356,1,7.182584269662922,1
IGP1784,434,33,7.744239631336406,1
IGP2254,752,106,9.506648936170214,1
IHB0288,361,1,8.041551246537397,1
IHD1978,356,1,9.0,1
IHH2590,356,1,8.0,1
IHH2831,356,1,6.508426966292135,1
IHS0816,635,1,9.124409448818898,1
IHW2112,635,1,9.943307086614173,1
IIB2553,356,1,7.547752808988764,1
IIF2584,356,1,8.0,1
IIG0772,356,1,7.530898876404494,1
IIM1947,631,1,9.117274167987322,1
IIW0036,643,1,9.98755832037325,1
IIW0361,356,1,7.0,1
IIW0399,635,1,9.98267716535433,1
IIW1595,636,1,9.13364779874214,1
IJC1553,291,1,8.0,1
IJC2459,356,1,9.0,1
IJC3881,356,1,7.0,1
IJM3356,634,1,9.473186119873818,1
IJS1090,69,1,8.0,1
IKA2925,475,104,8.625263157894738,1
IKC1205,886,27,9.633182844243793,1
IKG3154,356,1,7.514044943820225,1
IKH3472,356,1,8.162921348314606,1
IKK3333,356,1,7.0,1
IKM1808,449,53,8.64142538975501,1
IKP1047,1124,632,11.053380782918149,-1
IKT0917,150,12,8.393333333333333,1
ILH0248,356,1,8.0,1
ILH2989,819,115,10.15140415140415,1
ILK3668,623,1,9.441412520064205,1
ILS0713,356,1,7.0,1
ILY3152,705,41,9.631205673758863,1
IMC3296,612,102,8.998366013071895,1
IMH0562,429,41,8.261072261072261,1
IMH2964,356,1,8.0,1
IMM2118,356,1,7.0,1
IMM3253,356,1,8.0,1
IMN1730,638,1,9.095611285266456,1
IMP0960,356,1,8.0,1
IMR3660,480,109,8.3375,-1
IMS0862,448,76,8.723214285714286,1
IMS2191,356,1,7.0,1
INB3109,356,1,7.0,1
ING2221,356,1,6.544943820224719,1
INH1250,356,1,7.0,1
INJ3876,326,1,7.0,1
INL3041,1436,960,10.20891364902507,-1
INR0927,356,1,7.0,1
INS3200,356,1,7.0,1
IOF3298,104,1,8.0,1
IOM0542,356,1,8.03370786516854,1
IOP1859,356,1,7.0,1
IOR0152,356,1,7.533707865168539,1
IPB1935,356,1,7.067415730337078,1
IPK2575,483,1,8.0,1
IPS0385,418,1,9.514354066985646,1
IQO1690,356,1,7.0,1
IQR2187,658,24,9.056231003039514,1
IRB2456,631,1,9.053882725832011,1
IRC3952,711,9,9.68917018284107,1
IRO0822,356,1,7.50561797752809,1
IRP2018,654,1,9.053516819571865,1
IRP3916,369,1,7.186991869918699,1
IRS1337,855,27,9.657309941520468,1
IRT2811,356,1,7.0,1
IRW2130,355,1,7.0,1
ISB0256,878,27,9.625284738041003,1
ISG2025,356,1,7.0,1
ISH0051,635,1,9.384251968503936,1
ISH0079,356,1,8.0,1
ISJ1479,904,77,9.420353982300885,1
ISM0130,356,1,7.558988764044944,1
ISM2612,301,1,7.53156146179402,1
ISR0021,394,36,7.555837563451776,1
ISR1364,440,78,8.020454545454545,1
ISR1477,622,1,9.136655948553054,1
ISS0949,356,1,8.01123595505618,1
ITK2781,356,1,7.544943820224719,1
ITM0906,356,1,8.0,1
IUT3421,649,1,10.001540832049306,1
IWB3257,663,27,9.968325791855204,1
IWG0058,897,109,9.273132664437012,1
IWR3469,252,20,10.253968253968257,-1
IWW0699,633,1,9.001579778830964,1
IWW3319,165,1,7.527272727272727,1
IYM3865,628,1,9.136942675159236,1
JAA0897,356,1,8.0,1
JAB2131,356,1,7.0,1
JAB3656,719,14,9.393602225312934,1
JAC2001,356,1,7.193820224719101,1
JAD3672,356,1,7.51685393258427,1
JAF0209,776,1,8.871134020618557,1
JAM1676,356,1,7.0,1
JAM2248,356,1,7.530898876404494,1
JAO3463,699,76,10.278969957081545,1
JAS0353,356,1,7.0,1
JAS1907,631,1,10.903328050713151,1
JAW0551,455,1,10.035164835164837,1
JAW3813,630,1,9.86031746031746,1
JAY3851,856,35,9.682242990654206,1
JBB0847,714,68,10.957983193277313,1
JBB1875,356,1,7.0,1
JBB3280,356,1,8.0,1
JBC1916,356,1,9.0,1
JBD3707,356,1,8.0,1
JBH2559,356,1,8.0,1
JBI0654,356,1,7.519662921348314,1
JBL2993,640,1,9.9140625,1
JBL3189,356,1,7.0,1
JBM2769,356,1,7.0,1
JBM3933,416,58,8.139423076923077,1
JBO2839,356,1,6.508426966292135,1
JBP0651,356,1,7.558988764044944,1
JBS1291,356,1,7.50561797752809,1
JBT1035,189,1,8.0,1
JBW0109,745,84,10.204026845637584,1
JBW2054,171,1,9.54970760233918,1
JBW3852,653,20,9.603369065849924,1
JCB2089,419,56,8.551312649164677,1
JCB2350,356,1,8.0,1
JCB3054,1502,971,10.527962716378164,-1
JCC0059,251,1,7.0,1
JCC0571,356,1,7.52808988764045,1
JCC0736,356,1,7.0,1
JCC1381,356,1,7.0,1
JCC2287,643,1,9.531881804043548,1
JCF0800,21,1,8.0,1
JCG1982,356,1,9.0,1
JCH1410,356,1,7.0,1
JCH1952,356,1,6.0,1
JCH2505,747,18,9.078982597054884,1
JCH2963,356,1,8.52808988764045,1
JCH3456,356,1,8.0,1
JCJ2572,301,1,8.0,1
JCL0446,714,12,9.144257703081232,1
JCM1388,713,74,9.338008415147264,1
JCM1803,356,1,7.0,1
JCP0028,356,1,8.0,1
JCP1462,471,1,8.987261146496815,1
JCP3883,417,22,7.798561151079137,1
JCR1148,717,20,9.746164574616458,1
JCR1536,356,1,8.0,1
JCR3919,637,1,8.984301412872842,1
JCS0380,356,1,7.519662921348314,1
JCS2391,714,79,8.88515406162465,1
JCW1332,356,1,7.525280898876405,1
JDB0738,640,1,8.96875,1
JDB0956,356,1,8.008426966292134,1
JDB1620,484,113,8.37190082644628,-1
JDB3127,356,1,6.0,1
JDC2176,667,30,9.088455772113942,1
JDC3713,356,1,6.544943820224719,1
JDH0295,356,1,7.0,1
JDH1027,356,1,8.491573033707866,1
JDH1550,638,1,9.938871473354231,1
JDH3762,356,1,7.547752808988764,1
JDM0165,356,1,9.0,1
JDM1042,1003,22,10.011964107676969,-1
JDR0436,356,1,7.519662921348314,1
JDS0516,222,1,7.5,1
JDV1245,634,1,9.53627760252366,1
JEH2787,762,109,10.08530183727034,1
JEH2847,356,1,7.519662921348314,1
JEL2887,634,1,10.257097791798108,1
JEM0546,805,1,10.045962732919255,1
JEP1571,198,1,9.56060606060606,1
JET2299,820,1,9.498780487804876,1
JEV3132,837,38,8.622461170848268,1
JEW2035,356,1,8.0,1
JEW2141,783,1,9.130268199233717,1
JFB0961,371,16,8.23989218328841,1
JFB2168,446,81,8.230941704035875,1
JFG1049,1769,983,10.96495195025438,-1
JFL2674,727,92,9.48143053645117,1
JFO2840,698,1,8.62320916905444,1
JFR3527,663,25,8.980392156862745,1
JGH0493,356,1,8.002808988764045,1
JGH0728,356,1,8.0,1
JGM3588,356,1,7.0,1
JGN1767,1443,949,10.941787941787942,-1
JGR2327,356,1,7.0,1
JGR3488,356,1,7.50561797752809,1
JGR3914,403,47,7.431761786600497,1
JGW1274,244,1,7.540983606557377,1
JHB0807,30,1,7.0,1
JHC1809,356,1,8.0,1
JHC3520,356,1,7.564606741573034,1
JHD2499,634,1,10.03154574132492,1
JHE3080,735,92,10.225850340136054,1
JHF0480,406,1,7.571428571428571,1
JHF1278,651,25,9.591397849462366,1
JHF1356,638,1,9.5564263322884,1
JHH2770,356,1,7.0,1
JHH3462,382,27,8.217277486910994,1
JHK1849,586,99,9.266211604095565,1
JHK3122,692,11,8.36849710982659,1
JHM0583,709,75,10.153737658674189,1
JHP1799,632,1,8.862341772151899,1
JIB1218,356,1,7.544943820224719,1
JIB2606,476,106,8.567226890756302,-1
JIG1936,356,1,7.0,1
JIM2988,648,11,9.938271604938272,1
JIN3522,647,17,9.018547140649147,1
JIP3170,356,1,8.019662921348315,1
JIR2594,807,37,10.319702602230484,1
JIR2827,371,16,6.714285714285714,1
JIW2086,356,1,7.533707865168539,1
JJA1399,356,1,7.0,1
JJB0042,1397,919,10.55261274158912,-1
JJB1598,415,1,7.744578313253012,1
JJB2367,356,1,8.0,1
JJB3398,356,1,8.508426966292134,1
JJC0116,129,1,7.0,1
JJE1552,356,1,8.0,1
JJF1325,356,1,7.530898876404494,1
JJH0681,723,68,9.428769017980636,1
JJH1389,481,26,7.222453222453223,1
JJH1818,356,1,8.0,1
JJH2332,653,24,8.909647779479327,1
JJJ1267,356,1,7.485955056179775,1
JJL1448,764,108,10.857329842931938,1
JJM2845,356,1,7.547752808988764,1
JJM3791,378,23,8.46031746031746,1
JJS2079,633,1,9.563981042654028,1
JJS2973,463,1,8.0,1
JJS3884,628,1,9.32484076433121,1
JJY3112,356,1,7.0,1
JKC2754,980,106,9.370408163265306,1
JKC3349,356,1,7.070224719101123,1
JKD1115,720,86,9.931944444444444,1
JKF1825,356,1,7.514044943820225,1
JKG0944,506,1,7.0,1
JKG3329,658,24,9.27659574468085,1
JKH3673,639,1,9.555555555555555,1
JKK1422,665,32,10.08721804511278,1
JKS2444,325,1,9.024615384615384,1
JKW0200,356,1,7.0,1
JLA0030,356,1,7.168539325842697,1
JLC0216,899,1,8.656284760845384,1
JLF3219,288,1,7.0,1
JLF3346,355,1,7.0,1
JLG2952,642,1,10.576323987538942,1
JLG3764,356,1,7.553370786516854,1
JLL1204,356,1,7.547752808988764,1
JLL1813,128,1,8.0,1
JLM3150,355,1,7.549295774647887,1
JLM3847,373,9,9.632707774798927,1
JLR0313,359,5,8.038997214484679,1
JLR0632,356,1,7.0,1
JLR3930,356,1,7.558988764044944,1
JLW2924,356,1,7.51685393258427,1
JLW3598,356,1,8.0,1
JMB1651,356,1,6.191011235955056,1
JMB2246,478,114,8.397489539748953,-1
JMC2806,356,1,7.0,1
JMC2911,356,1,7.525280898876405,1
JME0387,631,1,8.990491283676704,1
JMF3362,324,1,7.558641975308642,1
JMG3365,742,91,9.987870619946092,1
JMG3704,356,1,8.0,1
JMH0617,403,47,7.744416873449132,1
JMH1847,695,57,10.336690647482014,1
JMH2517,629,1,9.51987281399046,1
JMM0848,670,10,10.34776119402985,1
JMR3367,356,1,7.550561797752809,1
JMS0149,356,1,7.174157303370786,1
JMV0602,629,9,9.456279809220986,1
JNC2650,356,1,7.53932584269663,1
JNG1998,356,1,7.03932584269663,1
JNM0905,356,1,8.0,1
JNP1240,244,40,9.881147540983608,-1
JNR1694,356,1,7.115168539325842,1
JNR2260,356,1,7.0,1
JNS3342,728,86,9.513736263736265,1
JNW2037,448,91,8.546875,1
JOA0305,660,24,10.001515151515152,1
JOB1328,356,1,7.550561797752809,1
JOC3621,835,19,9.219161676646706,1
JON0788,264,67,9.193181818181818,-1
JOR2627,356,1,7.542134831460674,1
JOW0688,356,1,7.0,1
JPC2507,326,33,9.07361963190184,1
JPF1296,356,1,7.51123595505618,1
JPH1129,672,43,10.001488095238097,1
JPJ0227,703,65,10.7325746799431,1
JPS2432,1432,963,10.454608938547484,-1
JQS2908,356,1,7.514044943820225,1
JRA0522,356,1,8.0,1
JRB0025,356,1,8.539325842696629,1
JRB1080,642,1,10.20404984423676,1
JRB2741,632,1,9.180379746835444,1
JRF3424,356,1,8.0,1
JRJ0919,594,1,9.506734006734009,1
JRK2707,356,1,8.002808988764045,1
JRL2365,356,1,8.0,1
JRM0871,291,1,8.0,1
JRM1303,356,1,7.550561797752809,1
JRM2358,356,1,8.0,1
JRP0250,356,1,7.0,1
JRR0459,1787,1007,11.208729714605484,-1
JRR0769,431,69,8.187935034802784,1
JRR0829,409,1,9.462102689486551,1
JRR2745,646,20,9.210526315789474,1
JRR3014,635,1,10.524409448818895,1
JSB0320,645,1,10.037209302325582,1
JSB0783,483,105,9.221532091097307,1
JSB1535,356,1,8.0,1
JSB2942,356,1,8.547752808988765,1
JSC3976,234,1,9.068376068376068,1
JSG3377,356,1,7.5,1
JSH0887,356,1,8.0,1
JSH1070,204,1,8.0,1
JSH1843,719,50,10.5326842837274,1
JSH3019,805,1,9.278260869565218,1
JSJ2743,636,1,9.202830188679243,1
JSM3334,356,1,7.0,1
JSM3633,356,1,7.0,1
JSM3931,356,1,7.536516853932584,1
JSN0214,645,55,9.294573643410851,1
JSN1905,356,1,9.0,1
JSO3292,759,111,10.41897233201581,1
JSR1085,630,1,10.104761904761904,1
JSR3988,356,1,8.0,1
JSW0872,632,8,10.022151898734178,1
JTC0941,356,1,7.0,1
JTH0719,356,1,6.533707865168539,1
JTJ0597,715,20,9.6993006993007,1
JTJ3700,419,1,8.219570405727923,1
JTM0878,356,1,8.0,1
JTN2073,699,52,9.834048640915594,1
JTR3205,356,1,6.0,1
JTS2090,356,1,8.0,1
JTV1040,356,1,8.0,1
JTV2654,630,1,9.533333333333331,1
JUG0498,30,1,8.0,1
JUH3378,356,1,7.51685393258427,1
JUL1835,356,1,7.553370786516854,1
JUM0102,356,1,8.0,1
JVB3184,259,66,9.003861003861005,-1
JVC2443,660,401,10.58030303030303,-1
JVS2308,658,32,9.556231003039514,1
JVZ3437,356,1,8.0,1
JWB1519,356,1,7.002808988764045,1
JWM0484,702,22,9.166666666666666,1
JWW2765,356,1,7.0,1
JXP3801,356,1,8.0,1
JYB0262,456,33,9.010964912280702,1
JYM3047,1412,931,10.577195467422095,-1
JYW1965,356,1,8.117977528089888,1
JZE2902,392,12,10.214285714285714,1
JZM1335,356,1,7.522471910112359,1
JZM1351,356,1,7.51123595505618,1
KAA2150,356,1,7.0,1
KAA2259,356,1,7.0,1
KAB1420,356,1,8.0,1
KAC0579,356,1,8.0,1
KAC1774,1729,951,11.355696934644303,-1
KAC2449,356,1,7.095505617977528,1
KAD0884,356,1,8.0,1
KAG0689,914,117,9.423413566739606,1
KAG2599,743,99,9.962314939434725,1
KAH1820,473,102,9.224101479915433,1
KAH2398,356,1,7.064606741573034,1
KAH2460,356,1,9.0,1
KAH3247,642,1,9.10436137071651,1
KAL1210,356,1,7.519662921348314,1
KAM0005,356,1,7.0,1
KAP0844,356,1,8.52247191011236,1
KAP2430,1440,963,10.953472222222222,-1
KAS2029,501,1,7.986027944111776,1
KAV2926,387,6,7.930232558139535,1
KAW3589,356,1,7.0,1
KBA1020,356,1,7.525280898876405,1
KBB0460,1438,939,10.689151599443672,-1
KBB0890,356,1,8.0,1
KBC0578,356,1,8.0,1
KBC1485,259,32,9.583011583011585,-1
KBF2661,356,1,7.544943820224719,1
KBG1117,575,72,8.49391304347826,1
KBG2061,656,17,10.051829268292684,1
KBH3913,658,15,9.056231003039514,1
KBK3593,657,24,9.97716894977169,1
KBM3460,443,76,8.774266365688488,1
KBM3734,800,91,9.1825,1
KBO2485,355,1,9.050704225352112,1
KBO2708,356,1,8.0,1
KBP0384,894,90,9.832214765100671,1
KBP0899,514,79,9.001945525291829,1
KBP2753,356,1,7.0,1
KBV1602,429,72,7.662004662004662,1
KBW1629,355,1,7.512676056338028,1
KCB1975,733,84,10.720327421555252,1
KCC2434,1450,941,10.248275862068963,-1
KCC3658,356,1,7.030898876404494,1
KCD0181,356,1,7.553370786516854,1
KCF0450,647,1,10.00772797527048,1
KCG0979,481,104,8.461538461538462,1
KCH2475,501,1,9.081836327345307,1
KCH3095,706,71,8.814447592067989,1
KCH3224,356,1,7.0,1
KCL2310,745,26,9.583892617449663,1
KCM0806,356,1,8.53370786516854,1
KCM1858,428,1,7.579439252336448,1
KCM1893,356,1,7.0,1
KCM2495,356,1,8.0,1
KCM3235,735,91,9.519727891156462,1
KCO0269,356,1,8.53370786516854,1
KCO0287,356,1,8.0,1
KCO1253,387,1,7.10077519379845,1
KCR0468,642,1,10.99221183800623,1
KCR0577,633,1,9.962085308056873,1
KCR2291,512,36,7.740234375,1
KCS0605,626,1,9.5,1
KCS3465,642,1,10.101246105919005,1
KCT3965,356,1,7.030898876404494,1
KCW2117,876,103,9.376712328767123,1
KCW3064,655,23,9.189312977099236,1
KDA1452,356,1,8.553370786516854,1
KDB0266,356,1,8.014044943820224,1
KDC0444,391,26,7.40920716112532,1
KDC1487,356,1,7.0,1
KDC2976,356,1,8.0,1
KDF0876,356,1,8.0,1
KDH1284,356,1,7.556179775280899,1
KDM2836,356,1,6.544943820224719,1
KDM3923,627,1,8.969696969696969,1
KDN0264,356,1,8.0,1
KDN1740,356,1,8.0,1
KDR3234,428,1,7.490654205607477,1
KDT1190,356,1,8.109550561797754,1
KDT3290,650,13,10.015384615384615,1
KDT3773,535,108,9.029906542056075,1
KDW2929,738,69,9.75609756097561,1
KEC0785,356,1,8.0,1
KEC2465,356,1,9.0,1
KED1219,66,1,8.0,1
KEF0629,505,25,9.58019801980198,1
KEF1057,1736,899,11.002304147465438,-1
KEH0665,356,1,7.570224719101123,1
KEM0113,356,1,7.0,1
KEM1208,140,1,7.45,1
KEM2934,356,1,8.544943820224718,1
KEO0131,762,72,9.872703412073491,1
KEW1179,356,1,7.205056179775281,1
KEW2795,356,1,7.056179775280899,1
KFB2257,45,1,7.0,1
KFG2735,643,1,9.132192846034217,1
KGB0500,356,1,7.0,1
KGD2603,356,1,7.564606741573034,1
KGD3278,356,1,8.0,1
KGF2552,701,24,9.894436519258203,1
KGN0619,628,1,9.546178343949045,1
KGR2815,356,1,7.036516853932584,1
KGS3466,356,1,8.0,1
KHC2129,356,1,7.0,1
KHC3350,356,1,7.0,1
KHP1043,356,1,8.0,1
KHW2052,356,1,7.547752808988764,1
KIC1000,356,1,8.0,1
KIC2314,648,18,9.003086419753087,1
KIG1594,472,38,8.383474576271187,1
KJB0354,758,65,11.005277044854882,1
KJB3654,756,113,9.563492063492063,1
KJC1419,474,101,9.029535864978904,1
KJC3748,356,1,7.514044943820225,1
KJD3392,729,83,10.832647462277093,1
KJH0588,634,1,9.93217665615142,1
KJP1326,176,1,7.534090909090909,1
KJR1377,719,84,9.29346314325452,1
KJR3538,356,1,7.0,1
KJS0119,742,99,9.975741239892184,1
KJS1940,963,87,9.454828660436135,1
KKB1088,382,1,8.0,1
KKB2094,356,1,8.0,1
KKC2119,356,1,7.0,1
KKD1980,427,69,9.61592505854801,1
KKH2324,718,66,9.236768802228411,1
KKL1310,356,1,7.525280898876405,1
KKM0309,355,1,8.0,1
KKM0624,366,11,7.131147540983607,1
KKP2284,356,1,7.52808988764045,1
KKS3790,356,1,8.098314606741573,1
KLC3364,356,1,7.530898876404494,1
KLD2255,226,1,7.0,1
KLG0439,356,1,7.081460674157303,1
KLH0276,625,1,9.0816,1
KLL3118,356,1,7.0,1
KLM0714,356,1,6.553370786516854,1
KLM1357,439,62,8.38496583143508,1
KLM2448,356,1,7.0,1
KLP0249,757,112,10.956406869220608,1
KLP3864,430,1,8.241860465116279,1
KLZ0507,356,1,7.0,1
KMB1379,356,1,7.0,1
KMB1761,1446,945,10.75795297372061,-1
KMB3003,356,1,7.514044943820225,1
KMB3781,663,20,10.098039215686274,1
KMC2028,355,1,8.0,1
KMD3062,290,1,7.0,1
KMR0373,421,62,8.152019002375297,1
KMR0682,472,1,7.0,1
KMR2232,632,1,9.498417721518988,1
KMS0568,74,1,7.472972972972973,1
KMS0954,355,1,8.047887323943662,1
KMS1530,627,1,9.078149920255184,1
KMW0259,356,1,8.0,1
KMW1008,438,37,8.244292237442922,1
KNA1279,354,1,7.536723163841808,1
KNB0560,355,1,7.0,1
KNC3843,356,1,8.0,1
KND0529,637,1,9.907378335949764,1
KNH0316,356,1,7.0,1
KNH1985,356,1,9.0,1
KNK1428,385,29,8.36883116883117,1
KNL0918,356,1,7.547752808988764,1
KNM0423,221,1,7.0,1
KNM1154,914,56,10.472647702407002,1
KNM1318,356,1,7.542134831460674,1
