user,login_count,pcs_used,avg_login_hour
HWP0364,642,1,9.143302180685358
HWS2915,180,1,7.538888888888889
HWV1621,320,1,7.540625
HYF1048,1407,923,11.029140014214642
HYK3300,635,1,9.90708661417323
HYP1591,356,1,7.022471910112359
HYV1658,356,1,6.0
HZA3839,356,1,8.0
HZD0429,356,1,8.0
HZH0297,662,29,10.65105740181269
HZM3056,356,1,7.033707865168539
IAA3012,356,1,7.196629213483146
IAB3386,356,1,8.52808988764045
IAC3581,637,1,9.153846153846153
IAG2742,356,1,7.0
IAM3078,705,1,9.858156028368795
IAR1895,356,1,7.0
IAR3996,356,1,8.0
IAS0857,434,1,8.82258064516129
IBC0377,636,1,9.528301886792454
IBM1700,356,1,7.0
IBM1752,356,1,7.52808988764045
IBP1616,1117,121,9.989256938227395
IBP2990,356,1,8.0
IBV1578,128,1,9.53125
IBW1779,373,1,7.107238605898123
ICB3167,191,1,8.0
ICF2294,356,1,7.544943820224719
ICH1478,356,1,7.0
ICH2378,439,12,9.268792710706151
ICL0565,356,1,7.530898876404494
ICP3710,356,1,8.0
IDB1059,1453,958,10.768754301445286
IDC2568,356,1,8.0
IDF0189,859,111,9.91501746216531
IDH2939,356,1,8.547752808988765
IDL2014,356,1,7.0
IDW1211,356,1,7.542134831460674
IEG2687,809,111,9.19406674907293
IEG3509,356,1,7.536516853932584
IFC0958,100,22,8.69
IFS0793,356,1,8.0
IGB1902,356,1,7.182584269662922
IGP1784,434,33,7.744239631336406
IGP2254,752,106,9.506648936170214
IHB0288,361,1,8.041551246537397
IHD1978,356,1,9.0
IHH2590,356,1,8.0
IHH2831,356,1,6.508426966292135
IHS0816,635,1,9.124409448818898
IHW2112,635,1,9.943307086614173
IIB2553,356,1,7.547752808988764
IIF2584,356,1,8.0
IIG0772,356,1,7.530898876404494
IIM1947,631,1,9.117274167987322
IIW0036,643,1,9.98755832037325
IIW0361,356,1,7.0
IIW0399,635,1,9.98267716535433
IIW1595,636,1,9.133647798742139
IJC1553,291,1,8.0
IJC2459,356,1,9.0
IJC3881,356,1,7.0
IJM3356,634,1,9.473186119873818
IJS1090,69,1,8.0
IKA2925,475,104,8.625263157894738
IKC1205,886,27,9.633182844243793
IKG3154,356,1,7.514044943820225
IKH3472,356,1,8.162921348314606
IKK3333,356,1,7.0
IKM1808,449,53,8.64142538975501
IKP1047,1124,632,11.053380782918149
IKT0917,150,12,8.393333333333333
ILH0248,356,1,8.0
ILH2989,819,115,10.15140415140415
ILK3668,623,1,9.441412520064205
ILS0713,356,1,7.0
ILY3152,705,41,9.631205673758865
IMC3296,612,102,8.998366013071895
IMH0562,429,41,8.261072261072261
IMH2964,356,1,8.0
IMM2118,356,1,7.0
IMM3253,356,1,8.0
IMN1730,638,1,9.095611285266457
IMP0960,356,1,8.0
IMR3660,480,109,8.3375
IMS0862,448,76,8.723214285714286
IMS2191,356,1,7.0
INB3109,356,1,7.0
ING2221,356,1,6.544943820224719
INH1250,356,1,7.0
INJ3876,326,1,7.0
INL3041,1436,960,10.20891364902507
INR0927,356,1,7.0
INS3200,356,1,7.0
IOF3298,104,1,8.0
IOM0542,356,1,8.03370786516854
IOP1859,356,1,7.0
IOR0152,356,1,7.533707865168539
IPB1935,356,1,7.067415730337078
IPK2575,483,1,8.0
IPS0385,418,1,9.514354066985646
IQO1690,356,1,7.0
IQR2187,658,24,9.056231003039514
IRB2456,631,1,9.053882725832013
IRC3952,711,9,9.68917018284107
IRO0822,356,1,7.50561797752809
IRP2018,654,1,9.053516819571865
IRP3916,369,1,7.186991869918699
IRS1337,855,27,9.657309941520468
IRT2811,356,1,7.0
IRW2130,355,1,7.0
ISB0256,878,27,9.625284738041003
ISG2025,356,1,7.0
ISH0051,635,1,9.384251968503937
ISH0079,356,1,8.0
ISJ1479,904,77,9.420353982300885
ISM0130,356,1,7.558988764044944
ISM2612,301,1,7.53156146179402
ISR0021,394,36,7.555837563451776
ISR1364,440,78,8.020454545454545
ISR1477,622,1,9.136655948553054
ISS0949,356,1,8.01123595505618
ITK2781,356,1,7.544943820224719
ITM0906,356,1,8.0
IUT3421,649,1,10.001540832049306
IWB3257,663,27,9.968325791855204
IWG0058,897,109,9.273132664437012
IWR3469,252,20,10.253968253968255
IWW0699,633,1,9.001579778830964
IWW3319,165,1,7.527272727272727
IYM3865,628,1,9.136942675159236
JAA0897,356,1,8.0
JAB2131,356,1,7.0
JAB3656,719,14,9.393602225312934
JAC2001,356,1,7.193820224719101
JAD3672,356,1,7.51685393258427
JAF0209,776,1,8.871134020618557
JAM1676,356,1,7.0
JAM2248,356,1,7.530898876404494
JAO3463,699,76,10.278969957081545
JAS0353,356,1,7.0
JAS1907,631,1,10.903328050713153
JAW0551,455,1,10.035164835164835
JAW3813,630,1,9.86031746031746
JAY3851,856,35,9.682242990654206
JBB0847,714,68,10.957983193277311
JBB1875,356,1,7.0
JBB3280,356,1,8.0
JBC1916,356,1,9.0
JBD3707,356,1,8.0
JBH2559,356,1,8.0
JBI0654,356,1,7.519662921348314
JBL2993,640,1,9.9140625
JBL3189,356,1,7.0
JBM2769,356,1,7.0
JBM3933,416,58,8.139423076923077
JBO2839,356,1,6.508426966292135
JBP0651,356,1,7.558988764044944
JBS1291,356,1,7.50561797752809
JBT1035,189,1,8.0
JBW0109,745,84,10.204026845637584
JBW2054,171,1,9.549707602339181
JBW3852,653,20,9.603369065849924
JCB2089,419,56,8.551312649164677
JCB2350,356,1,8.0
JCB3054,1502,971,10.527962716378163
JCC0059,251,1,7.0
JCC0571,356,1,7.52808988764045
JCC0736,356,1,7.0
JCC1381,356,1,7.0
JCC2287,643,1,9.531881804043547
JCF0800,21,1,8.0
JCG1982,356,1,9.0
JCH1410,356,1,7.0
JCH1952,356,1,6.0
JCH2505,747,18,9.078982597054885
JCH2963,356,1,8.52808988764045
JCH3456,356,1,8.0
JCJ2572,301,1,8.0
JCL0446,714,12,9.144257703081232
JCM1388,713,74,9.338008415147264
JCM1803,356,1,7.0
JCP0028,356,1,8.0
JCP1462,471,1,8.987261146496815
JCP3883,417,22,7.798561151079137
JCR1148,717,20,9.746164574616458
JCR1536,356,1,8.0
JCR3919,637,1,8.984301412872842
JCS0380,356,1,7.519662921348314
JCS2391,714,79,8.88515406162465
JCW1332,356,1,7.525280898876405
JDB0738,640,1,8.96875
JDB0956,356,1,8.008426966292134
JDB1620,484,113,8.37190082644628
JDB3127,356,1,6.0
JDC2176,667,30,9.088455772113942
JDC3713,356,1,6.544943820224719
JDH0295,356,1,7.0
JDH1027,356,1,8.491573033707866
JDH1550,638,1,9.938871473354231
JDH3762,356,1,7.547752808988764
JDM0165,356,1,9.0
JDM1042,1003,22,10.011964107676969
JDR0436,356,1,7.519662921348314
JDS0516,222,1,7.5
JDV1245,634,1,9.53627760252366
JEH2787,762,109,10.085301837270341
JEH2847,356,1,7.519662921348314
JEL2887,634,1,10.257097791798108
JEM0546,805,1,10.045962732919255
JEP1571,198,1,9.56060606060606
JET2299,820,1,9.498780487804877
JEV3132,837,38,8.622461170848268
JEW2035,356,1,8.0
JEW2141,783,1,9.130268199233717
JFB0961,371,16,8.23989218328841
JFB2168,446,81,8.230941704035875
JFG1049,1769,983,10.964951950254381
JFL2674,727,92,9.48143053645117
JFO2840,698,1,8.62320916905444
JFR3527,663,25,8.980392156862745
JGH0493,356,1,8.002808988764045
JGH0728,356,1,8.0
JGM3588,356,1,7.0
JGN1767,1443,949,10.941787941787942
JGR2327,356,1,7.0
JGR3488,356,1,7.50561797752809
JGR3914,403,47,7.431761786600497
JGW1274,244,1,7.540983606557377
JHB0807,30,1,7.0
JHC1809,356,1,8.0
JHC3520,356,1,7.564606741573034
JHD2499,634,1,10.031545741324921
JHE3080,735,92,10.225850340136054
JHF0480,406,1,7.571428571428571
JHF1278,651,25,9.591397849462366
JHF1356,638,1,9.556426332288401
JHH2770,356,1,7.0
JHH3462,382,27,8.217277486910994
JHK1849,586,99,9.266211604095563
JHK3122,692,11,8.36849710982659
JHM0583,709,75,10.153737658674189
JHP1799,632,1,8.862341772151899
JIB1218,356,1,7.544943820224719
JIB2606,476,106,8.567226890756302
JIG1936,356,1,7.0
JIM2988,648,11,9.938271604938272
JIN3522,647,17,9.018547140649149
JIP3170,356,1,8.019662921348315
JIR2594,807,37,10.319702602230484
JIR2827,371,16,6.714285714285714
JIW2086,356,1,7.533707865168539
JJA1399,356,1,7.0
JJB0042,1397,919,10.552612741589119
JJB1598,415,1,7.744578313253012
JJB2367,356,1,8.0
JJB3398,356,1,8.508426966292134
JJC0116,129,1,7.0
JJE1552,356,1,8.0
JJF1325,356,1,7.530898876404494
JJH0681,723,68,9.428769017980636
JJH1389,481,26,7.222453222453223
JJH1818,356,1,8.0
JJH2332,653,24,8.909647779479327
JJJ1267,356,1,7.485955056179775
JJL1448,764,108,10.857329842931938
JJM2845,356,1,7.547752808988764
JJM3791,378,23,8.46031746031746
JJS2079,633,1,9.563981042654028
JJS2973,463,1,8.0
JJS3884,628,1,9.32484076433121
JJY3112,356,1,7.0
JKC2754,980,106,9.370408163265306
JKC3349,356,1,7.070224719101123
JKD1115,720,86,9.931944444444444
JKF1825,356,1,7.514044943820225
JKG0944,506,1,7.0
JKG3329,658,24,9.27659574468085
JKH3673,639,1,9.555555555555555
JKK1422,665,32,10.087218045112781
JKS2444,325,1,9.024615384615384
JKW0200,356,1,7.0
JLA0030,356,1,7.168539325842697
JLC0216,899,1,8.656284760845384
JLF3219,288,1,7.0
JLF3346,355,1,7.0
JLG2952,642,1,10.576323987538942
JLG3764,356,1,7.553370786516854
JLL1204,356,1,7.547752808988764
JLL1813,128,1,8.0
JLM3150,355,1,7.549295774647887
JLM3847,373,9,9.632707774798927
JLR0313,359,5,8.038997214484679
JLR0632,356,1,7.0
JLR3930,356,1,7.558988764044944
JLW2924,356,1,7.51685393258427
JLW3598,356,1,8.0
JMB1651,356,1,6.191011235955056
JMB2246,478,114,8.397489539748953
JMC2806,356,1,7.0
JMC2911,356,1,7.525280898876405
JME0387,631,1,8.990491283676704
JMF3362,324,1,7.558641975308642
JMG3365,742,91,9.987870619946092
JMG3704,356,1,8.0
JMH0617,403,47,7.744416873449132
JMH1847,695,57,10.336690647482014
JMH2517,629,1,9.51987281399046
JMM0848,670,10,10.34776119402985
JMR3367,356,1,7.550561797752809
JMS0149,356,1,7.174157303370786
JMV0602,629,9,9.456279809220986
JNC2650,356,1,7.53932584269663
JNG1998,356,1,7.03932584269663
JNM0905,356,1,8.0
JNP1240,244,40,9.881147540983607
JNR1694,356,1,7.115168539325842
JNR2260,356,1,7.0
JNS3342,728,86,9.513736263736265
JNW2037,448,91,8.546875
JOA0305,660,24,10.001515151515152
JOB1328,356,1,7.550561797752809
JOC3621,835,19,9.219161676646706
JON0788,264,67,9.193181818181818
JOR2627,356,1,7.542134831460674
JOW0688,356,1,7.0
JPC2507,326,33,9.07361963190184
JPF1296,356,1,7.51123595505618
JPH1129,672,43,10.001488095238095
JPJ0227,703,65,10.7325746799431
JPS2432,1432,963,10.454608938547485
JQS2908,356,1,7.514044943820225
JRA0522,356,1,8.0
JRB0025,356,1,8.539325842696629
JRB1080,642,1,10.20404984423676
JRB2741,632,1,9.180379746835444
JRF3424,356,1,8.0
JRJ0919,594,1,9.506734006734007
JRK2707,356,1,8.002808988764045
JRL2365,356,1,8.0
JRM0871,291,1,8.0
JRM1303,356,1,7.550561797752809
JRM2358,356,1,8.0
JRP0250,356,1,7.0
JRR0459,1787,1007,11.208729714605484
JRR0769,431,69,8.187935034802784
JRR0829,409,1,9.462102689486553
JRR2745,646,20,9.210526315789474
JRR3014,635,1,10.524409448818897
JSB0320,645,1,10.037209302325582
JSB0783,483,105,9.221532091097309
JSB1535,356,1,8.0
JSB2942,356,1,8.547752808988765
JSC3976,234,1,9.068376068376068
JSG3377,356,1,7.5
JSH0887,356,1,8.0
JSH1070,204,1,8.0
JSH1843,719,50,10.532684283727399
JSH3019,805,1,9.278260869565218
JSJ2743,636,1,9.202830188679245
JSM3334,356,1,7.0
JSM3633,356,1,7.0
JSM3931,356,1,7.536516853932584
JSN0214,645,55,9.294573643410853
JSN1905,356,1,9.0
JSO3292,759,111,10.41897233201581
JSR1085,630,1,10.104761904761904
JSR3988,356,1,8.0
JSW0872,632,8,10.022151898734178
JTC0941,356,1,7.0
JTH0719,356,1,6.533707865168539
JTJ0597,715,20,9.6993006993007
JTJ3700,419,1,8.219570405727923
JTM0878,356,1,8.0
JTN2073,699,52,9.834048640915594
JTR3205,356,1,6.0
JTS2090,356,1,8.0
JTV1040,356,1,8.0
JTV2654,630,1,9.533333333333333
JUG0498,30,1,8.0
JUH3378,356,1,7.51685393258427
JUL1835,356,1,7.553370786516854
JUM0102,356,1,8.0
JVB3184,259,66,9.003861003861005
JVC2443,660,401,10.58030303030303
JVS2308,658,32,9.556231003039514
JVZ3437,356,1,8.0
JWB1519,356,1,7.002808988764045
JWM0484,702,22,9.166666666666666
JWW2765,356,1,7.0
JXP3801,356,1,8.0
JYB0262,456,33,9.010964912280702
JYM3047,1412,931,10.577195467422097
JYW1965,356,1,8.117977528089888
JZE2902,392,12,10.214285714285714
JZM1335,356,1,7.522471910112359
JZM1351,356,1,7.51123595505618
KAA2150,356,1,7.0
KAA2259,356,1,7.0
KAB1420,356,1,8.0
KAC0579,356,1,8.0
KAC1774,1729,951,11.355696934644303
KAC2449,356,1,7.095505617977528
KAD0884,356,1,8.0
KAG0689,914,117,9.423413566739606
KAG2599,743,99,9.962314939434725
KAH1820,473,102,9.224101479915433
KAH2398,356,1,7.064606741573034
KAH2460,356,1,9.0
KAH3247,642,1,9.10436137071651
KAL1210,356,1,7.519662921348314
KAM0005,356,1,7.0
KAP0844,356,1,8.52247191011236
KAP2430,1440,963,10.953472222222222
KAS2029,501,1,7.986027944111776
KAV2926,387,6,7.930232558139535
KAW3589,356,1,7.0
KBA1020,356,1,7.525280898876405
KBB0460,1438,939,10.689151599443672
KBB0890,356,1,8.0
KBC0578,356,1,8.0
KBC1485,259,32,9.583011583011583
KBF2661,356,1,7.544943820224719
KBG1117,575,72,8.49391304347826
KBG2061,656,17,10.051829268292684
KBH3913,658,15,9.056231003039514
KBK3593,657,24,9.97716894977169
KBM3460,443,76,8.774266365688488
KBM3734,800,91,9.1825
KBO2485,355,1,9.050704225352113
KBO2708,356,1,8.0
KBP0384,894,90,9.832214765100671
KBP0899,514,79,9.001945525291829
KBP2753,356,1,7.0
KBV1602,429,72,7.662004662004662
KBW1629,355,1,7.512676056338028
KCB1975,733,84,10.720327421555252
KCC2434,1450,941,10.248275862068965
KCC3658,356,1,7.030898876404494
KCD0181,356,1,7.553370786516854
KCF0450,647,1,10.007727975270479
KCG0979,481,104,8.461538461538462
KCH2475,501,1,9.081836327345309
KCH3095,706,71,8.814447592067989
KCH3224,356,1,7.0
KCL2310,745,26,9.583892617449665
KCM0806,356,1,8.53370786516854
KCM1858,428,1,7.579439252336448
KCM1893,356,1,7.0
KCM2495,356,1,8.0
KCM3235,735,91,9.519727891156462
KCO0269,356,1,8.53370786516854
KCO0287,356,1,8.0
KCO1253,387,1,7.10077519379845
KCR0468,642,1,10.99221183800623
KCR0577,633,1,9.962085308056873
KCR2291,512,36,7.740234375
KCS0605,626,1,9.5
KCS3465,642,1,10.101246105919003
KCT3965,356,1,7.030898876404494
KCW2117,876,103,9.376712328767123
KCW3064,655,23,9.189312977099236
KDA1452,356,1,8.553370786516854
KDB0266,356,1,8.014044943820224
KDC0444,391,26,7.40920716112532
KDC1487,356,1,7.0
KDC2976,356,1,8.0
KDF0876,356,1,8.0
KDH1284,356,1,7.556179775280899
KDM2836,356,1,6.544943820224719
KDM3923,627,1,8.969696969696969
KDN0264,356,1,8.0
KDN1740,356,1,8.0
KDR3234,428,1,7.490654205607477
KDT1190,356,1,8.109550561797754
KDT3290,650,13,10.015384615384615
KDT3773,535,108,9.029906542056075
KDW2929,738,69,9.75609756097561
KEC0785,356,1,8.0
KEC2465,356,1,9.0
KED1219,66,1,8.0
KEF0629,505,25,9.58019801980198
KEF1057,1736,899,11.002304147465438
KEH0665,356,1,7.570224719101123
KEM0113,356,1,7.0
KEM1208,140,1,7.45
KEM2934,356,1,8.544943820224718
KEO0131,762,72,9.872703412073491
KEW1179,356,1,7.205056179775281
KEW2795,356,1,7.056179775280899
KFB2257,45,1,7.0
KFG2735,643,1,9.132192846034215
KGB0500,356,1,7.0
KGD2603,356,1,7.564606741573034
KGD3278,356,1,8.0
KGF2552,701,24,9.894436519258203
KGN0619,628,1,9.546178343949045
KGR2815,356,1,7.036516853932584
KGS3466,356,1,8.0
KHC2129,356,1,7.0
KHC3350,356,1,7.0
KHP1043,356,1,8.0
KHW2052,356,1,7.547752808988764
KIC1000,356,1,8.0
KIC2314,648,18,9.003086419753087
KIG1594,472,38,8.383474576271187
KJB0354,758,65,11.005277044854882
KJB3654,756,113,9.563492063492063
KJC1419,474,101,9.029535864978904
KJC3748,356,1,7.514044943820225
KJD3392,729,83,10.832647462277093
KJH0588,634,1,9.93217665615142
KJP1326,176,1,7.534090909090909
KJR1377,719,84,9.29346314325452
KJR3538,356,1,7.0
KJS0119,742,99,9.975741239892184
KJS1940,963,87,9.454828660436137
KKB1088,382,1,8.0
KKB2094,356,1,8.0
KKC2119,356,1,7.0
KKD1980,427,69,9.61592505854801
KKH2324,718,66,9.236768802228413
KKL1310,356,1,7.525280898876405
KKM0309,355,1,8.0
KKM0624,366,11,7.131147540983607
KKP2284,356,1,7.52808988764045
KKS3790,356,1,8.098314606741573
KLC3364,356,1,7.530898876404494
KLD2255,226,1,7.0
KLG0439,356,1,7.081460674157303
KLH0276,625,1,9.0816
KLL3118,356,1,7.0
KLM0714,356,1,6.553370786516854
KLM1357,439,62,8.38496583143508
KLM2448,356,1,7.0
KLP0249,757,112,10.956406869220608
KLP3864,430,1,8.241860465116279
KLZ0507,356,1,7.0
KMB1379,356,1,7.0
KMB1761,1446,945,10.75795297372061
KMB3003,356,1,7.514044943820225
KMB3781,663,20,10.098039215686274
KMC2028,355,1,8.0
KMD3062,290,1,7.0
KMR0373,421,62,8.152019002375297
KMR0682,472,1,7.0
KMR2232,632,1,9.498417721518987
KMS0568,74,1,7.472972972972973
KMS0954,355,1,8.047887323943662
KMS1530,627,1,9.078149920255184
KMW0259,356,1,8.0
KMW1008,438,37,8.244292237442922
KNA1279,354,1,7.536723163841808
KNB0560,355,1,7.0
KNC3843,356,1,8.0
KND0529,637,1,9.907378335949765
KNH0316,356,1,7.0
KNH1985,356,1,9.0
KNK1428,385,29,8.36883116883117
KNL0918,356,1,7.547752808988764
KNM0423,221,1,7.0
KNM1154,914,56,10.472647702407002
KNM1318,356,1,7.542134831460674
KNM1674,356,1,7.01123595505618
KNR3837,356,1,7.51685393258427
KNS0539,356,1,8.0
KNS2828,356,1,6.547752808988764
KNS3380,356,1,7.530898876404494
KNW1321,627,1,9.52153110047847
KOB2624,356,1,7.50561797752809
KOE0908,729,89,9.78326474622771
KOE1033,356,1,8.0
KOM1306,356,1,7.53932584269663
KOP3802,356,1,8.0
KOR1163,862,108,10.627610208816705
KOW3756,362,7,7.629834254143646
KPB1123,961,126,10.131113423517169
KPN3783,356,1,8.0
KPO3619,356,1,7.075842696629214
KPP2253,356,1,7.0
KPS0895,356,1,8.0
KPS3882,863,1,9.141367323290845
KQD0274,725,87,9.539310344827586
KQW0164,356,1,9.0
KRB3120,355,1,7.0
KRC2935,338,55,10.964497041420119
KRD2100,671,36,10.163934426229508
KRH0589,356,1,8.0
KRH1028,407,34,8.906633906633907
KRL0467,1402,919,10.744650499286733
KRM3125,627,1,8.076555023923445
KRN2211,356,1,6.558988764044944
KSB1599,356,1,7.0
KSD1646,630,1,8.155555555555555
KSF0134,356,1,9.0
KSH0672,356,1,7.519662921348314
KSJ0840,356,1,8.514044943820224
KSM1518,356,1,7.188202247191011
KSM1772,1427,941,11.028731604765241
KSN3347,243,1,7.0
KSO2224,821,1,9.533495736906213
KSP1288,389,31,7.83547557840617
KSS2068,356,1,8.0
KST0924,356,1,7.556179775280899
KSV2881,356,1,8.095505617977528
KSW0206,356,1,7.01123595505618
KSW3237,635,1,9.01259842519685
KTC0474,767,108,11.282920469361148
KTD2249,650,22,9.524615384615384
KTL2843,356,1,6.519662921348314
KTL3785,356,1,8.070224719101123
KTR3308,356,1,7.556179775280899
KTS3908,259,1,7.0
KTW1719,356,1,8.03370786516854
KTW3547,356,1,8.0
KUS2137,631,1,9.02377179080824
KVA2944,356,1,8.53370786516854
KVB3830,356,1,8.0
KVD2453,356,1,7.0
KVW0814,356,1,7.081460674157303
KWB1967,356,1,8.129213483146067
KWC3812,678,1,10.017699115044248
KWD2589,356,1,8.0
KWD3977,356,1,7.224719101123595
KWR1544,356,1,8.0
KZG3565,356,1,7.0
KZK2058,356,1,8.0
KZM2602,447,91,8.599552572706935
LAB1297,356,1,7.556179775280899
LAC0994,356,1,8.0
LAE1350,356,1,7.525280898876405
LAF1796,356,1,7.02808988764045
LAF2213,1058,88,9.169187145557656
LAH0524,356,1,8.0
LAH3026,617,17,9.591572123176661
LAL1956,356,1,6.0
LAN1329,300,1,9.53
LAN2608,483,108,8.749482401656314
LAO2771,356,1,7.0
LAR0625,761,95,9.788436268068331
LAS3757,356,1,7.544943820224719
LAV1050,1019,723,10.81550539744848
LAW1407,356,1,7.0
LBB0453,466,30,8.3862660944206
LBC0194,356,1,7.008426966292135
LBF1992,356,1,7.025280898876405
LBG0407,391,27,8.506393861892583
LBG1670,631,1,8.185419968304279
LBG3911,356,1,7.0
LBJ1723,643,1,10.094867807153966
LBM0614,222,1,7.531531531531532
LBM2142,356,1,7.0
LBM3284,356,1,8.0
LBR1387,356,1,7.01123595505618
LBW3159,708,63,9.774011299435028
LCB2041,356,1,8.0
LCC1108,356,1,7.0
LCC1963,950,54,10.369473684210526
LCC2503,356,1,8.0
LCF1216,380,25,7.781578947368421
LCG0784,356,1,8.0
LCH1789,356,1,7.157303370786517
LCH2740,356,1,7.098314606741573
LCK1403,634,1,9.034700315457414
LCM1480,356,1,7.0
LCP0344,728,1,9.961538461538462
LCP0572,356,1,7.550561797752809
LCR1537,356,1,8.0
LCS3042,1711,944,10.587960257159557
LCT2783,69,1,7.536231884057971
LCW0047,1708,931,11.357728337236534
LCW3879,356,1,7.0
LDB3087,625,1,8.5056
LDB3304,824,1,9.512135922330097
LDH0574,356,1,7.514044943820225
LDN2514,787,108,9.879288437102922
LDW0620,651,21,9.606758832565284
LDW1472,76,1,7.0
LEB1764,1722,962,11.212543554006968
LEC3857,751,104,9.942743009320905
LED0656,355,1,7.543661971830986
LEM1913,356,1,9.0
LEP2922,356,1,7.530898876404494
LER3942,356,1,7.550561797752809
LFB1624,647,1,9.666151468315302
LFC2015,356,1,7.0
LFF1887,356,1,7.0
LFR0075,637,1,9.26530612244898
LFS0392,356,1,7.0
LGF1503,356,1,7.064606741573034
LGJ2710,356,1,7.0
LGL0649,356,1,7.536516853932584
LGL2772,737,108,9.067842605156038
LGM1260,356,1,7.0
LGM2170,356,1,7.525280898876405
LGR1036,356,1,8.0
LGR3119,668,39,9.255988023952096
LGS1812,356,1,8.0
LGS1976,405,49,9.004938271604939
LGS3477,356,1,7.0
LHB3089,627,1,8.507177033492823
LHG3145,356,1,7.52808988764045
LHH2148,356,1,7.0
LIC0203,690,51,9.166666666666666
LIC3646,356,1,7.036516853932584
LIG2813,398,42,7.565326633165829
LIM1718,904,125,8.571902654867257
LIW0379,356,1,7.51685393258427
LJC0191,797,81,9.42659974905897
LJC3980,356,1,8.0
LJE2413,776,1,8.916237113402062
LJH0866,356,1,8.0
LJH2619,725,83,11.369655172413793
LJM3339,144,1,7.0
LJR0253,356,1,7.51685393258427
LKB2322,356,1,7.0
LKC1944,655,27,9.083969465648854
LKF0335,30,1,8.0
LKG0937,356,1,7.0
LKH2512,642,1,8.945482866043614
LKS1010,356,1,7.227528089887641
LKS1416,755,111,9.418543046357616
LLB3769,356,1,7.51685393258427
LLG1238,356,1,7.53932584269663
LLG2714,356,1,7.0
LLG2958,356,1,8.51123595505618
LLH3157,751,101,9.860186418109187
LLJ1243,356,1,7.53932584269663
LLJ3179,191,1,8.0
LLS0222,356,1,8.0
LLT0291,506,1,7.458498023715415
LMA3676,356,1,7.508426966292135
LMB1077,746,97,10.54289544235925
LMB3241,356,1,7.025280898876405
LMD2804,356,1,7.0
LMF0670,356,1,7.51685393258427
LMG1061,1686,909,10.823250296559905
LMH1987,356,1,9.0
LMH2801,356,1,7.0
LMH3831,633,1,9.510268562401263
LMJ1783,356,1,7.047752808988764
LMJ3535,356,1,7.0
LMM3366,659,18,9.632776934749621
LMS2868,632,1,9.542721518987342
LMW2320,356,1,7.0
LMZ1501,356,1,7.067415730337078
LNA2543,356,1,7.522471910112359
LNB2991,356,1,8.0
LND2704,634,1,10.082018927444794
LNK3345,660,25,9.23030303030303
LNM1879,355,1,7.0
LNP3092,628,1,8.530254777070065
LNR0556,232,1,7.0
LNV0271,158,1,8.537974683544304
LOC0416,356,1,8.047752808988765
LOC1446,356,1,8.50561797752809
LOF3279,354,1,9.889830508474576
LOP1055,1464,937,11.087431693989071
LOP1708,379,23,7.279683377308707
LOR1044,204,130,11.730392156862745
LPC2011,356,1,7.0
LPE0270,356,1,8.570224719101123
LPH3918,652,20,9.082822085889571
LPW0767,356,1,7.51123595505618
LQC3780,356,1,8.00561797752809
LQJ3060,356,1,7.0
LQW0555,356,1,8.00561797752809
LQW1314,795,25,9.679245283018869
LRB0372,356,1,7.536516853932584
LRC3160,356,1,7.52808988764045
LRF0101,356,1,8.0
LRF1572,128,2,7.5
LRG3408,356,1,8.536516853932584
LRK2426,1408,909,10.702414772727273
LRL1316,627,1,9.515151515151516
LRM1362,746,97,9.764075067024129
LRM1922,649,13,9.215716486902927
LRP2591,356,1,8.070224719101123
LRS1165,356,1,7.129213483146067
LRS1168,356,1,7.0
LRS2996,697,47,9.7532281205165
LRT0447,356,1,7.033707865168539
LRU3765,356,1,7.530898876404494
LRV1120,356,1,7.51685393258427
LRW1502,356,1,7.033707865168539
LSC3979,356,1,8.0
LSL0001,729,92,10.473251028806585
LSL0337,356,1,8.0
LSM0408,356,1,8.0
LSM2234,356,1,7.514044943820225
LSN1672,932,37,8.310085836909872
LTF3385,631,1,10.556259904912837
LTH1795,376,21,7.199468085106383
LTO2217,356,1,6.544943820224719
LTR1729,356,1,7.0
LTW1378,748,62,9.342245989304812
LTW1441,392,1,8.0
LUG2205,761,101,9.114323258869907
LUK1182,375,20,7.221333333333333
LVH1790,646,16,9.246130030959753
LVK3180,353,10,9.954674220963172
LWB2851,803,11,9.534246575342467
LWH0180,356,1,7.564606741573034
LWV1525,744,106,9.641129032258064
LXC0839,732,87,10.898907103825136
LXE2139,618,60,9.302588996763754
LXG2919,356,1,7.533707865168539
LXS0332,992,126,9.550403225806452
LYB3419,424,58,8.549528301886792
LYF3449,638,1,10.032915360501567
LYS3814,752,91,10.183510638297872
LZM0306,469,44,8.33049040511727
MAB1775,1437,963,10.41892832289492
MAC1404,356,1,7.0
MAC2962,356,1,8.53370786516854
MAC3214,421,62,6.572446555819478
MAG2667,235,1,7.0
MAH0438,649,1,9.261941448382126
MAH0590,200,1,8.0
MAH2095,762,113,10.446194225721785
MAK1309,356,1,7.51685393258427
MAL0434,356,1,7.522471910112359
MAL2345,710,67,10.271830985915493
MAM2363,248,1,8.0
MAM2630,356,1,7.544943820224719
MAP0215,356,1,7.52808988764045
MAR2386,356,1,7.547752808988764
MAS3218,580,13,9.136206896551725
MAW0532,866,42,10.043879907621248
MAY0978,356,1,7.008426966292135
MBA1797,188,1,8.813829787234043
MBA2092,639,1,10.040688575899843
MBB2649,356,1,7.519662921348314
